Object Name,Event Display Name,Property Type,Property Group Names,Event Property Name,Property Description,Property Value Type,Property Schema Status,Property Required,Property Is Array,Property First Seen,Property Last Seen
submit form clicked,,Event Property,,ahtEpS4QBGE4iQA4uIAWy,,any,LIVE,False,False,,
submit form clicked,,Event Property,,all scholarship criteria checked,,any,LIVE,False,False,2019-10-02,2021-03-13
submit form clicked,,Event Property,,Bambu_blaid__c,,any,LIVE,False,False,2020-09-09,2025-05-06
submit form clicked,,Event Property,,campaign,,any,LIVE,False,False,,
submit form clicked,,Event Property,,campaignContent,,any,LIVE,False,False,2018-10-24,2025-06-07
submit form clicked,,Event Property,,campaignID,,any,LIVE,False,False,2018-10-24,2025-06-07
submit form clicked,,Event Property,,campaignMedium,,any,LIVE,False,False,2018-10-24,2025-06-07
submit form clicked,,Event Property,,campaignSource,,any,LIVE,False,False,2018-10-24,2025-06-07
submit form clicked,,Event Property,,campaignTerm,,any,LIVE,False,False,2018-10-24,2025-06-07
submit form clicked,,Event Property,,CheckBox,,any,LIVE,False,False,,
submit form clicked,,Event Property,,City,,any,LIVE,False,False,2020-09-23,2024-11-26
submit form clicked,,Event Property,,company,,any,LIVE,False,False,2019-11-07,2025-06-06
submit form clicked,,Event Property,,Company,,any,LIVE,False,False,2018-10-24,2025-06-07
submit form clicked,,Event Property,,companylessthan2years,,any,LIVE,False,False,2019-09-16,2019-11-28
submit form clicked,,Event Property,,ConfirmEmail,,any,LIVE,False,False,2019-07-20,2020-10-14
submit form clicked,,Event Property,,Contact_Sales_Notes__c,,any,LIVE,False,False,2018-10-24,2023-08-10
submit form clicked,,Event Property,,content,,any,LIVE,False,False,2020-03-24,2021-02-01
submit form clicked,,Event Property,,cookie,,any,LIVE,False,False,2018-10-24,2021-04-05
submit form clicked,,Event Property,,Country,,any,LIVE,False,False,2018-10-24,2025-06-07
submit form clicked,,Event Property,,Country site,,any,LIVE,False,False,2020-11-10,2023-07-10
submit form clicked,,Event Property,,Current_Amplitude_Customers__c,,any,LIVE,False,False,2020-09-18,2020-10-19
submit form clicked,,Event Property,,Current_Companies_Engaged__c,,any,LIVE,False,False,2020-09-18,2020-10-19
submit form clicked,,Event Property,,DSCORGPKG__Job_Function__c,,any,LIVE,False,False,2023-02-08,2025-06-06
submit form clicked,,Event Property,,email,,any,LIVE,False,False,2018-11-19,2025-06-07
submit form clicked,,Event Property,,Email,,any,LIVE,False,False,2018-10-24,2025-06-07
submit form clicked,,Event Property,,email-only form,,any,LIVE,False,False,2018-09-21,2019-09-12
submit form clicked,,Event Property,,event,,any,LIVE,False,False,,
submit form clicked,,Event Property,,firstName,,any,LIVE,False,False,2021-06-08,2025-06-06
submit form clicked,,Event Property,,FirstName,,any,LIVE,False,False,2018-10-24,2025-06-07
submit form clicked,,Event Property,,followupLpId,,any,LIVE,False,False,2020-08-28,2025-06-06
submit form clicked,,Event Property,,form layout,,any,LIVE,False,False,2019-02-13,2024-02-13
submit form clicked,,Event Property,,form name,,any,LIVE,False,False,2018-10-24,2025-06-07
submit form clicked,,Event Property,,fullName,,any,LIVE,False,False,,
submit form clicked,,Event Property,,FullName,,any,LIVE,False,False,2019-03-28,2019-05-03
submit form clicked,,Event Property,,fundinglessthan5million,,any,LIVE,False,False,2019-09-16,2019-11-28
submit form clicked,,Event Property,,gclid,,any,LIVE,False,False,2020-09-10,2025-06-07
submit form clicked,,Event Property,,GCLID__c,,any,LIVE,False,False,2020-08-26,2025-06-07
submit form clicked,,Event Property,,generic embed,,any,LIVE,False,False,,
submit form clicked,,Event Property,,Geographic_Focus__c,,any,LIVE,False,False,2020-09-18,2020-10-19
submit form clicked,,Event Property,,howCanWeHelp,,any,LIVE,False,False,2018-10-25,2023-08-22
submit form clicked,,Event Property,,inquiryType,,any,LIVE,False,False,2018-10-25,2023-08-22
submit form clicked,,Event Property,,Integration_Status__c,,any,LIVE,False,False,2020-10-06,2020-10-19
submit form clicked,,Event Property,,Integration_Type__c,,any,LIVE,False,False,2020-10-06,2020-10-15
submit form clicked,,Event Property,,Integration_Validation__c,,any,LIVE,False,False,2020-10-06,2020-10-19
submit form clicked,,Event Property,,Job_Level__c,,any,LIVE,False,False,2020-08-24,2025-06-06
submit form clicked,,Event Property,,keepCalm1,,any,LIVE,False,False,2020-03-27,2020-09-15
submit form clicked,,Event Property,,keepCalm2,,any,LIVE,False,False,2020-03-27,2020-10-12
submit form clicked,,Event Property,,keepCalm3,,any,LIVE,False,False,2020-04-09,2020-10-07
submit form clicked,,Event Property,,keepCalm4,,any,LIVE,False,False,2020-04-16,2020-10-07
submit form clicked,,Event Property,,keepCalmAll,,any,LIVE,False,False,2020-03-27,2020-05-14
submit form clicked,,Event Property,,Key_Joint_Customers__c,,any,LIVE,False,False,2020-09-18,2020-10-15
submit form clicked,,Event Property,,lastName,,any,LIVE,False,False,2021-06-08,2025-06-06
submit form clicked,,Event Property,,LastName,,any,LIVE,False,False,2018-10-24,2025-06-07
submit form clicked,,Event Property,,LeadStatus,,any,LIVE,False,False,2020-09-18,2020-10-19
submit form clicked,,Event Property,,lessthan20employees,,any,LIVE,False,False,2019-09-16,2019-11-28
submit form clicked,,Event Property,,location,,any,LIVE,False,False,2018-06-29,2025-06-07
submit form clicked,,Event Property,,lpId,,any,LIVE,False,False,2021-05-24,2025-06-06
submit form clicked,,Event Property,,lpurl,,any,LIVE,False,False,2021-05-24,2025-06-06
submit form clicked,,Event Property,,marketingOperationsField3,,any,LIVE,False,False,2020-08-28,2025-04-17
submit form clicked,,Event Property,,marketingOperationsField4,,any,LIVE,False,False,2020-10-09,2022-04-07
submit form clicked,,Event Property,,marketo embed,,any,LIVE,False,False,,
submit form clicked,,Event Property,,marketo form id,,any,LIVE,False,False,2019-01-30,2024-02-13
submit form clicked,,Event Property,,mkto_Job_Function__c,,any,LIVE,False,False,2020-08-24,2025-04-07
submit form clicked,,Event Property,,Module,,any,LIVE,False,False,2020-07-22,2024-02-13
submit form clicked,,Event Property,,munchkinId,,any,LIVE,False,False,2021-01-27,2025-06-07
submit form clicked,,Event Property,,Name,,any,LIVE,False,False,2020-10-14,2021-03-17
submit form clicked,,Event Property,,Notes__c,,any,LIVE,False,False,2020-09-18,2020-10-15
submit form clicked,,Event Property,,Other_Analytics_Solutions__c,,any,LIVE,False,False,2020-09-18,2020-10-15
submit form clicked,,Event Property,,Partnership_Type__c,,any,LIVE,False,False,2020-10-06,2020-10-19
submit form clicked,,Event Property,,path,,any,LIVE,False,False,2018-06-29,2025-06-07
submit form clicked,,Event Property,,phone,,any,LIVE,False,False,2021-06-08,2025-06-06
submit form clicked,,Event Property,,Phone,,any,LIVE,False,False,2018-10-24,2025-06-07
submit form clicked,,Event Property,,privacyPolicyAgreement,,any,LIVE,False,False,2020-03-05,2025-06-07
submit form clicked,,Event Property,,RecordTypeId,,any,LIVE,False,False,2020-09-18,2020-10-19
submit form clicked,,Event Property,,ref,,any,LIVE,False,False,2018-10-24,2021-02-22
submit form clicked,,Event Property,,referrer,,any,LIVE,False,False,2020-08-26,2025-06-07
submit form clicked,,Event Property,,referring_domain,,any,LIVE,False,False,2020-08-26,2025-06-07
submit form clicked,,Event Property,,Scholarship_Partner__c,,any,LIVE,False,False,2019-10-03,2025-06-06
submit form clicked,,Event Property,,State,,any,LIVE,False,False,2020-08-28,2025-06-02
submit form clicked,,Event Property,,subId,,any,LIVE,False,False,2021-05-24,2025-06-06
submit form clicked,,Event Property,,subscribeOptin,,any,LIVE,False,False,2019-01-31,2025-06-07
submit form clicked,,Event Property,,success,,any,LIVE,False,False,2018-07-03,2025-06-07
submit form clicked,,Event Property,,Technology_Category__c,,any,LIVE,False,False,2020-10-06,2020-10-19
submit form clicked,,Event Property,,title,,any,LIVE,False,False,2018-07-03,2025-06-07
submit form clicked,,Event Property,,Title,,any,LIVE,False,False,2018-10-24,2025-06-07
submit form clicked,,Event Property,,Types_of_Services__c,,any,LIVE,False,False,2020-09-18,2020-10-15
submit form clicked,,Event Property,,undefined,,any,LIVE,False,False,2020-05-20,2020-09-24
submit form clicked,,Event Property,,url,,any,LIVE,False,False,2018-07-05,2025-06-07
submit form clicked,,Event Property,,utm_content,,any,LIVE,False,False,2020-09-10,2025-06-07
submit form clicked,,Event Property,,v5PuvkWHtdIxSGGczc5hn,,any,LIVE,False,False,,
submit form clicked,,Event Property,,venturePartner,,any,LIVE,False,False,2020-05-06,2020-05-06
submit form clicked,,Event Property,,w_linkedin_url__c,,any,LIVE,False,False,2020-06-18,2020-10-15
submit form clicked,,Event Property,,webinarSessionSelections,,any,LIVE,False,False,2020-04-14,2025-06-07
submit form clicked,,Event Property,,webinarSignupQuestions,,any,LIVE,False,False,2019-08-06,2020-02-12
submit form clicked,,Event Property,,website,,any,LIVE,False,False,2021-06-09,2023-06-29
submit form clicked,,Event Property,,Website,,any,LIVE,False,False,2019-11-09,2025-06-06
submit form clicked,,Event Property,,Website__c,,any,LIVE,False,False,,
Tab Clicked,,Event Property,,[Amplitude] Session Replay ID,,,UNEXPECTED,False,False,2023-12-15,2025-06-07
Tab Clicked,,Event Property,,component,The source component of the event,string,LIVE,False,False,2024-05-01,2024-08-05
Tab Clicked,,Event Property,,location,,string,LIVE,False,False,2018-06-29,2025-06-07
Tab Clicked,,Event Property,,pageUrl,,string,LIVE,True,False,2021-05-20,2025-06-07
Tab Clicked,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
Tab Clicked,,Event Property,,text,,string,LIVE,False,False,2020-11-12,2025-06-07
table of contents: clicked,,Event Property,,chapter,,any,LIVE,False,False,2018-07-16,2021-09-03
table of contents: clicked,,Event Property,,fullpath,,any,LIVE,False,False,2019-12-11,2021-05-18
table of contents: clicked,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
Tech for Black Founders,,Event Property,,full path,,any,LIVE,False,False,2019-02-14,2024-10-05
Tech for Black Founders,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
test ampli new corpsite,,Event Property,,number property,,number,LIVE,True,False,,
test ampli new corpsite,,Event Property,,string property,,string,LIVE,True,False,,
test_event,,Event Property,,source,,,UNEXPECTED,False,False,2018-07-03,2025-05-14
test_event,,Event Property,,test_id,,,UNEXPECTED,False,False,2025-05-14,2025-05-14
Thank you Amplify 2020,,Event Property,,full path,,any,LIVE,False,False,2019-02-14,2024-10-05
Thank you Amplify 2020,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
tradedesk: csv ingestion success,,Event Property,,filename,,any,UNEXPECTED,False,False,2025-05-14,2025-06-02
tradedesk: csv ingestion success,,Event Property,,url,,any,UNEXPECTED,False,False,2018-07-05,2025-06-07
undefined: Link clicked,,Event Property,,category,,any,LIVE,False,False,2018-06-28,2024-02-13
undefined: Link clicked,,Event Property,,link title,,any,LIVE,False,False,2018-06-29,2021-02-16
undefined: Link clicked,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
undefined: Link clicked,,Event Property,,url,,string,LIVE,True,False,2018-07-05,2025-06-07
undefined: submit form,,Event Property,,_mktoReferrer,,any,LIVE,False,False,2018-10-24,2025-06-07
undefined: submit form,,Event Property,,campaignContent,,any,LIVE,False,False,2018-10-24,2025-06-07
undefined: submit form,,Event Property,,campaignID,,any,LIVE,False,False,2018-10-24,2025-06-07
undefined: submit form,,Event Property,,campaignMedium,,any,LIVE,False,False,2018-10-24,2025-06-07
undefined: submit form,,Event Property,,campaignSource,,any,LIVE,False,False,2018-10-24,2025-06-07
undefined: submit form,,Event Property,,campaignTerm,,any,LIVE,False,False,2018-10-24,2025-06-07
undefined: submit form,,Event Property,,Company,,any,LIVE,False,False,2018-10-24,2025-06-07
undefined: submit form,,Event Property,,cookie,,any,LIVE,False,False,2018-10-24,2021-04-05
undefined: submit form,,Event Property,,Country,,any,LIVE,False,False,2018-10-24,2025-06-07
undefined: submit form,,Event Property,,Email,,any,LIVE,False,False,2018-10-24,2025-06-07
undefined: submit form,,Event Property,,FirstName,,any,LIVE,False,False,2018-10-24,2025-06-07
undefined: submit form,,Event Property,,LastName,,any,LIVE,False,False,2018-10-24,2025-06-07
undefined: submit form,,Event Property,,Phone,,any,LIVE,False,False,2018-10-24,2025-06-07
undefined: submit form,,Event Property,,Title,,any,LIVE,False,False,2018-10-24,2025-06-07
undefined: submit form clicked,,Event Property,,_mktoReferrer,,any,LIVE,False,False,2018-10-24,2025-06-07
undefined: submit form clicked,,Event Property,,campaignContent,,any,LIVE,False,False,2018-10-24,2025-06-07
undefined: submit form clicked,,Event Property,,campaignID,,any,LIVE,False,False,2018-10-24,2025-06-07
undefined: submit form clicked,,Event Property,,campaignMedium,,any,LIVE,False,False,2018-10-24,2025-06-07
undefined: submit form clicked,,Event Property,,campaignSource,,any,LIVE,False,False,2018-10-24,2025-06-07
undefined: submit form clicked,,Event Property,,campaignTerm,,any,LIVE,False,False,2018-10-24,2025-06-07
undefined: submit form clicked,,Event Property,,Company,,any,LIVE,False,False,2018-10-24,2025-06-07
undefined: submit form clicked,,Event Property,,cookie,,any,LIVE,False,False,2018-10-24,2021-04-05
undefined: submit form clicked,,Event Property,,Country,,any,LIVE,False,False,2018-10-24,2025-06-07
undefined: submit form clicked,,Event Property,,Email,,any,LIVE,False,False,2018-10-24,2025-06-07
undefined: submit form clicked,,Event Property,,FirstName,,any,LIVE,False,False,2018-10-24,2025-06-07
undefined: submit form clicked,,Event Property,,LastName,,any,LIVE,False,False,2018-10-24,2025-06-07
undefined: submit form clicked,,Event Property,,Phone,,any,LIVE,False,False,2018-10-24,2025-06-07
undefined: submit form clicked,,Event Property,,Title,,any,LIVE,False,False,2018-10-24,2025-06-07
undefined: view form,,Event Property,,path,,any,LIVE,False,False,2018-06-29,2025-06-07
understand-users,,Event Property,,full path,,any,LIVE,False,False,2019-02-14,2024-10-05
understand-users,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
utility: churn: submit,,Event Property,,[Amplitude] Session Replay ID,,,UNEXPECTED,False,False,2023-12-15,2025-06-07
utility: churn: submit,,Event Property,,customers added,,number,LIVE,False,False,2024-03-28,2025-06-07
utility: churn: submit,,Event Property,,customers end,,number,LIVE,False,False,2024-03-28,2025-06-07
utility: churn: submit,,Event Property,,customers start,,number,LIVE,False,False,2024-03-28,2025-06-07
UTMz Attribution Update,,Event Property,,initial_utm_campaign,,any,LIVE,False,False,,
UTMz Attribution Update,,Event Property,,initial_utm_content,,any,LIVE,False,False,,
UTMz Attribution Update,,Event Property,,initial_utm_medium,,any,LIVE,False,False,,
UTMz Attribution Update,,Event Property,,initial_utm_source,,any,LIVE,False,False,,
UTMz Attribution Update,,Event Property,,path,,any,LIVE,False,False,2018-06-29,2025-06-07
UTMz Attribution Update,,Event Property,,referrer,,any,LIVE,False,False,2020-08-26,2025-06-07
UTMz Attribution Update,,Event Property,,referring_domain,,any,LIVE,False,False,2020-08-26,2025-06-07
UTMz Attribution Update,,Event Property,,utm_campaign,,any,LIVE,False,False,2020-09-10,2025-06-07
UTMz Attribution Update,,Event Property,,utm_content,,any,LIVE,False,False,2020-09-10,2025-06-07
UTMz Attribution Update,,Event Property,,utm_medium,,any,LIVE,False,False,2020-09-10,2025-06-07
UTMz Attribution Update,,Event Property,,utm_source,,any,LIVE,False,False,2020-09-10,2025-06-07
utmz: attribution update,,Event Property,,initial_utm_campaign,,any,LIVE,False,False,,
utmz: attribution update,,Event Property,,initial_utm_content,,any,LIVE,False,False,,
utmz: attribution update,,Event Property,,initial_utm_medium,,any,LIVE,False,False,,
utmz: attribution update,,Event Property,,initial_utm_source,,any,LIVE,False,False,,
utmz: attribution update,,Event Property,,path,,any,LIVE,False,False,2018-06-29,2025-06-07
utmz: attribution update,,Event Property,,referrer,,any,LIVE,False,False,2020-08-26,2025-06-07
utmz: attribution update,,Event Property,,referring_domain,,any,LIVE,False,False,2020-08-26,2025-06-07
utmz: attribution update,,Event Property,,utm_campaign,,any,LIVE,False,False,2020-09-10,2025-06-07
utmz: attribution update,,Event Property,,utm_content,,any,LIVE,False,False,2020-09-10,2025-06-07
utmz: attribution update,,Event Property,,utm_medium,,any,LIVE,False,False,2020-09-10,2025-06-07
utmz: attribution update,,Event Property,,utm_source,,any,LIVE,False,False,2020-09-10,2025-06-07
venture partner program,,Event Property,,full path,,any,LIVE,False,False,2019-02-14,2024-10-05
venture partner program,,Event Property,,path,,string,LIVE,False,False,2018-06-29,2025-06-07
Video buffering,,Event Property,,Page Name,,any,LIVE,False,False,2020-10-14,2022-03-16
Video buffering,,Event Property,,path,,any,LIVE,False,False,2018-06-29,2025-06-07
Video buffering,,Event Property,,Platform,,any,LIVE,False,False,2020-10-14,2021-03-17
Video Completed,,Event Property,,[Amplitude] Session Recorded,,,UNEXPECTED,False,False,2023-08-01,2025-06-05
